price,area,Bedrooms,Bathrooms,Balcony,Status,Furnished_status,Price_sqft
5900000,1150,3,2,1,1,0,5130
12500000,1805,3,3,4,1,1,6925
12500000,1500,3,2,2,1,0,8333
11000000,1125,3,2,2,1,1,9777
6000000,1425,3,3,2,1,0,4210
8500000,1800,3,3,3,1,0,4722
2390000,550,2,2,2,1,0,4345
6600000,1288,2,2,1,1,1,5124
4000000,1164,2,2,2,1,1,3436
18700000,2336,4,4,5,1,1,8005
32500000,3000,3,3,2,1,1,10833
8000000,1500,3,2,2,1,0,5333
3100000,980,2,2,3,1,1,3163
4400000,1150,2,2,2,1,1,3826
10000000,1000,2,2,1,1,1,10000
7500000,1574,3,2,3,1,1,4764
2900000,750,3,2,2,1,1,3866
4000000,750,2,2,1,1,1,5333
4170000,891,2,2,2,1,1,4680
5200000,1405,3,2,3,1,1,3701
6100000,1350,2,2,2,1,1,4518
3800000,1275,2,2,4,1,1,2980
4500000,1170,2,2,2,1,1,3846
4400000,988,2,2,2,1,1,4453
7130000,1526,3,3,2,1,1,4672
12000000,2100,4,3,4,1,1,5714
7500000,1350,3,2,3,1,1,5555
4000000,1152,2,2,2,1,1,3472
11000000,900,2,2,1,1,1,12222
9700000,2000,5,5,5,1,1,4850
10500000,1200,3,2,1,1,0,8750
4000000,900,3,2,4,1,1,4444
7100000,1450,3,3,3,1,1,4896
3600000,650,2,2,1,1,0,5538
11000000,1500,4,3,2,1,1,7333
23000000,3500,5,3,3,1,1,6571
2600000,890,2,2,2,1,1,2921
8550000,900,2,2,2,1,0,9500
3400000,810,2,2,2,1,1,4197
2500000,700,2,2,2,1,1,3571
15000000,2400,5,5,4,1,0,6250
18500000,1600,3,3,2,1,1,11562
5000000,1200,3,2,2,1,1,4166
6500000,1090,2,2,2,1,1,5963
5500000,1505,3,3,2,1,0,3654
3200000,720,3,2,1,1,1,4444
13000000,1368,3,2,2,1,1,9502
8500000,1730,3,3,2,1,1,4913
3800000,950,2,2,2,1,1,4000
8300000,1600,3,2,2,1,1,5187
3300000,1075,2,2,2,1,0,3069
5500000,1450,3,2,2,1,1,3793
4000000,1000,3,2,2,1,0,4000
6500000,900,3,2,1,1,1,7222
6500000,1810,3,3,4,1,1,3591
5200000,1120,3,2,2,1,0,4642
5000000,1328,2,2,2,1,1,3765
9500000,1935,3,4,2,1,0,4909
8500000,1300,2,2,1,1,1,6538
3000000,845,2,2,2,1,1,3550
6500000,1810,3,3,4,1,1,3591
4800000,1495,3,3,2,1,1,3210
7500000,1400,2,2,2,1,1,5357
6300000,1246,2,2,2,1,1,5056
4300000,1250,3,2,2,1,1,3440
8700000,1750,3,3,3,1,1,4971
14000000,2268,4,4,3,1,1,6172
6100000,1440,3,2,2,1,0,4236
11500000,1850,3,4,2,1,1,6216
6000000,1250,3,2,2,1,1,4800
7000000,1200,3,2,2,1,1,5833
9500000,1952,3,4,4,1,1,4866
3500000,600,2,2,2,1,1,5833
13500000,1600,3,2,2,1,1,8437
4200000,1090,2,2,2,1,1,3853
7500000,1225,2,2,2,1,1,6122
2900000,890,2,2,2,1,1,3258
11500000,1615,3,3,3,1,1,7120
5000000,1550,3,3,2,1,1,3225
4000000,1000,2,2,2,1,1,4000
6500000,1150,2,2,2,1,1,5652
6000000,1360,2,2,2,1,1,4411
5000000,980,2,2,3,1,0,5102
9800000,1150,3,2,2,1,1,8521
3000000,750,2,2,2,1,1,4000
6000000,900,2,2,2,1,1,6666
14000000,1598,3,2,3,1,1,8760
5100000,1001,3,2,1,1,1,5094
3500000,1025,2,2,2,1,0,3414
3500000,800,2,2,1,1,1,4375
3000000,895,2,2,3,1,1,3351
7000000,1600,3,3,2,1,0,4375
11200000,1600,3,4,2,1,1,7000
7670000,1645,3,3,2,1,1,4662
4520000,1450,2,2,2,1,1,3117
6000000,1100,3,2,2,1,0,5454
13000000,1440,3,2,2,1,1,9027
13000000,1700,3,3,2,1,0,7647
5700000,1364,2,2,2,1,1,4178
6500000,1500,3,3,1,1,1,4333
8000000,1550,3,2,1,1,1,5161
2650000,850,3,2,2,1,0,3117
13500000,2268,3,4,3,1,0,5952
3000000,890,2,2,2,1,1,3370
3550000,602,2,2,2,1,1,5897
4500000,850,2,2,2,1,1,5294
4800000,1080,2,2,2,1,1,4444
4000000,1375,3,3,3,1,0,2909
3800000,850,2,2,2,1,1,4470
6500000,1060,2,2,2,1,1,6132
4030000,1080,2,2,2,1,1,3731
4300000,1060,2,2,2,1,1,4056
12800000,1300,3,2,2,1,0,9846
8450000,1380,3,3,3,1,1,6123
4500000,700,2,2,1,1,0,6428
3600000,700,2,2,2,1,1,5142
11500000,1150,3,2,1,1,1,10000
5000000,1400,3,2,2,1,1,3571
11000000,1400,2,2,2,1,0,7857
8500000,1400,2,3,2,1,0,6071
13000000,1800,3,3,2,1,0,7222
2950000,945,2,2,2,1,1,3121
4300000,800,2,2,2,1,0,5375
13000000,2500,9,5,2,1,1,5200
3500000,1000,2,2,2,1,1,3500
5000000,800,2,2,2,1,1,6250
4700000,950,3,2,1,1,1,4947
5900000,910,2,2,2,1,1,6483
7000000,1000,3,2,1,1,1,7000
10000000,1662,3,4,2,1,1,6016
4350000,1100,3,2,2,1,1,3954
3950000,900,2,2,1,1,1,4388
7000000,1800,4,4,2,1,0,3888
5800000,1400,3,3,4,1,1,4142
12500000,2160,5,3,1,1,1,5787
10000000,1900,3,3,1,1,1,5263
5900000,1050,2,2,2,1,1,5619
8500000,1390,2,2,2,1,1,6115
3700000,720,2,2,1,1,0,5138
4500000,800,2,2,1,1,0,5625
5000000,970,3,2,2,1,0,5154
3200000,850,2,2,2,1,1,3764
7500000,1820,3,3,4,1,0,4120
13000000,1350,3,3,2,1,1,9629
4200000,950,2,2,2,1,1,4421
5800000,1285,3,2,3,1,1,4513
8500000,1000,2,2,2,1,1,8500
3800000,900,2,2,2,1,0,4222
9100000,1100,2,2,1,1,1,8272
5400000,1285,3,2,2,1,1,4202
3500000,725,3,2,2,1,1,4827
4500000,1200,2,3,2,1,1,3750
4200000,1050,2,2,2,1,0,4000
4000000,720,2,2,2,1,1,5555
2900000,895,2,2,2,1,0,3240
5000000,1510,3,2,2,1,1,3311
7800000,1295,2,2,4,1,1,6023
7200000,2032,3,3,2,1,1,3543
3800000,1275,3,2,4,1,0,2980
5000000,1295,3,2,2,1,0,3861
3800000,1000,2,2,2,1,1,3800
2700000,800,2,2,1,1,1,3375
4700000,1100,3,2,2,1,1,4272
9500000,1800,3,3,4,1,1,5277
5300000,1402,3,3,2,1,0,3780
8700000,1550,3,2,2,1,0,5612
8000000,1750,3,3,4,1,1,4571
6500000,1295,3,2,2,1,0,5019
5000000,1080,2,2,1,1,1,4629
3100000,975,2,2,2,1,1,3179
14500000,1400,3,3,1,1,1,10357
3700000,985,2,2,1,1,1,3756
4700000,1073,2,2,3,1,1,4380
2600000,750,2,2,2,1,0,3466
4000000,900,2,2,2,1,0,4444
5200000,1100,3,2,1,1,1,4727
12500000,2361,3,4,2,1,1,5294
4300000,1055,2,2,2,1,1,4075
6200000,1350,3,3,2,1,1,4592
13000000,2150,3,3,2,1,1,6046
3200000,950,2,2,2,1,0,3368
2700000,840,2,2,2,1,1,3214
11000000,1575,4,4,2,1,1,6984
3000000,808,2,2,2,1,1,3712
7500000,1545,3,3,2,1,1,4854
7000000,1171,2,2,3,1,1,5977
4500000,1165,2,2,2,1,1,3862
4000000,1220,2,2,2,1,1,3278
4500000,875,2,2,2,1,1,5142
6000000,1375,3,3,2,1,0,4363
8200000,1400,3,3,2,1,1,5857
5290000,625,2,2,2,1,0,8464
2630000,758,3,2,2,1,0,3469
2400000,980,2,2,1,1,1,2448
3900000,950,2,2,2,1,0,4105
12000000,2000,3,2,2,1,0,6000
12500000,1450,3,3,2,1,1,8620
2500000,854,2,2,2,1,1,2927
5500000,1100,3,2,2,1,1,5000
3850000,600,3,2,1,1,0,6416
8000000,1780,3,3,2,1,0,4494
6820000,1250,2,2,2,1,0,5456
5500000,1400,3,2,2,1,1,3928
6000000,1377,3,2,2,1,1,4357
5500000,1150,3,3,2,1,0,4782
6200000,1600,2,2,2,1,0,3875
10000000,1728,3,2,2,1,1,5787
4200000,1000,2,2,1,1,1,4200
6859999,1355,3,2,1,1,0,5062
3600000,950,2,2,2,1,1,3789
4350000,1205,2,2,3,1,0,3609
10500000,2085,3,4,4,1,1,5035
9020000,1261,3,2,2,1,0,7153
2900000,930,2,2,2,1,1,3118
5000000,1440,3,2,2,1,0,3472
14500000,2776,3,3,2,1,1,5223
3500000,720,2,2,1,1,1,4861
20500000,1800,3,2,2,1,0,11388
4600000,1050,2,2,2,1,1,4380
2800000,700,2,2,2,1,0,4000
3500000,1015,2,2,2,1,1,3448
6200000,1470,3,3,2,1,1,4217
12500000,1879,3,3,2,1,1,6652
11500000,1140,3,3,2,1,1,10087
6500000,1500,3,3,2,1,1,4333
3000000,550,2,2,2,1,1,5454
4000000,1402,3,3,3,1,1,2853
6500000,1366,2,2,2,1,1,4758
17500000,2650,5,5,3,1,1,6603
4200000,998,2,2,2,1,1,4208
14500000,2250,3,3,4,1,1,6444
12500000,2600,4,4,4,1,1,4807
8500000,1264,3,3,1,1,0,6724
5000000,1100,2,2,2,1,1,4545
5800000,1020,3,2,2,1,1,5686
7800000,1735,3,3,4,1,1,4495
4200000,1200,3,3,1,1,0,3500
11100000,2150,3,3,4,1,1,5162
7000000,1745,3,4,2,1,1,4011
9800000,2250,4,3,4,1,0,4355
4500000,1268,2,2,2,1,1,3548
6200000,1050,2,3,2,1,0,5904
6250000,900,2,2,2,1,1,6944
12500000,2000,3,3,2,1,1,6250
9350000,900,10,7,6,1,0,10388
3700000,900,2,2,2,1,1,4111
4200000,750,2,2,1,1,1,5600
7300000,1000,2,2,1,1,1,7300
5200000,1100,3,2,2,1,1,4727
4400000,1295,3,2,4,1,1,3397
4200000,780,2,2,2,1,1,5384
7000000,1080,2,2,2,1,1,6481
5800000,930,2,2,2,1,0,6236
3000000,546,2,2,2,1,0,5494
12000000,1720,3,3,1,1,1,6976
9800000,1839,3,3,4,1,1,5328
7800000,1325,2,2,3,1,1,5886
9800000,1550,4,3,2,1,1,6322
6500000,1350,4,2,2,1,1,4814
5500000,1250,2,2,3,1,1,4400
5500000,1300,2,2,2,1,0,4230
2500000,550,2,2,1,1,1,4545
2750000,800,2,2,1,1,0,3437
4000000,800,2,2,1,1,1,5000
6800000,1595,3,2,2,1,0,4263
11500000,1950,3,5,3,1,1,5897
3200000,950,2,2,1,1,0,3368
10000000,1366,3,2,2,1,1,7320
4200000,1300,3,2,2,1,1,3230
4200000,1190,3,2,2,1,1,3529
3200000,748,2,2,2,1,1,4278
8500000,1820,3,3,2,1,0,4670
6000000,1255,2,2,3,1,0,4780
9800000,1880,3,3,2,1,1,5212
9500000,1900,3,3,1,1,1,5000
2890000,965,2,2,1,1,1,2994
6000000,1000,3,2,2,1,1,6000
3300000,1045,3,2,2,1,1,3157
9500000,1675,3,2,2,1,1,5671
6300000,1350,3,3,1,1,1,4666
8000000,1360,2,2,2,1,0,5882
8000000,1726,3,2,2,1,1,4634
6500000,1310,2,2,2,1,1,4961
5000000,1100,2,2,1,1,1,4545
6500000,1100,3,2,2,1,0,5909
4900000,1081,3,2,3,1,1,4532
6000000,1750,3,3,4,1,1,3428
5200000,1275,3,2,2,1,0,4078
7500000,1475,3,3,2,1,1,5084
2600000,520,2,2,1,1,1,5000
4500000,850,2,2,2,1,0,5294
4500000,1080,3,2,4,1,1,4166
4950000,1350,3,3,1,1,1,3666
22500000,2000,4,4,2,1,1,11250
3450000,1075,2,2,2,1,1,3209
7500000,1595,3,3,4,1,1,4702
6200000,1150,3,2,3,1,1,5391
4000000,645,2,2,2,1,0,6201
7500000,1625,3,3,2,1,1,4615
8000000,1485,3,3,3,1,1,5387
4700000,1189,2,2,3,1,1,3952
5200000,1333,3,2,4,1,1,3900
8500000,1785,3,2,2,1,1,4761
4000000,1190,3,2,2,1,1,3361
4300000,800,3,2,1,1,1,5375
4000000,900,3,2,3,1,0,4444
3200000,700,2,2,1,1,1,4571
4200000,930,2,2,2,1,1,4516
3000000,895,2,2,3,1,1,3351
1900000,650,2,2,2,1,1,2923
13500000,2000,3,2,2,1,1,6750
4500000,945,3,2,2,1,0,4761
5600000,1405,3,2,3,1,1,3985
6800000,1300,3,3,1,1,0,5230
3100000,900,2,2,1,1,1,3444
9530000,1850,3,3,2,1,1,5151
5800000,900,3,2,2,1,0,6444
4600000,1375,3,3,3,1,1,3345
14000000,1773,3,3,3,1,1,7896
3329999,985,2,2,2,1,0,3380
2500000,975,2,2,2,1,1,2564
8000000,1216,3,2,2,1,0,6578
7130000,1100,2,2,2,1,1,6481
7880000,997,2,2,2,1,1,7903
4400000,1100,3,2,2,1,1,4000
6500000,1300,3,3,2,1,1,5000
6500000,1325,2,2,2,1,1,4905
4730000,1470,3,3,1,1,0,3217
13500000,1750,4,4,2,1,0,7714
6500000,1115,2,2,3,1,1,5829
7900000,1521,3,2,4,1,1,5193
2200000,900,2,2,2,1,1,2444
6740000,1280,3,3,3,1,1,5265
21000000,2400,4,4,2,1,1,8750
4200000,959,2,2,2,1,1,4379
7000000,993,2,2,2,1,1,7049
4500000,955,2,2,2,1,0,4712
9000000,1650,3,3,2,1,1,5454
9750000,1300,3,2,3,1,1,7500
3100000,890,2,2,2,1,0,3483
9400000,1420,2,2,2,1,0,6619
9500000,1200,3,2,2,1,1,7916
3250000,1005,2,2,2,1,0,3233
4000000,1140,2,2,3,1,1,3508
4500000,1155,2,2,2,1,1,3896
3200000,1005,2,2,2,1,1,3184
2800000,853,2,2,3,1,1,3282
4400000,1325,2,2,2,1,0,3320
5600000,1350,3,2,2,1,0,4148
11000000,1069,3,2,2,1,0,10289
6500000,1810,3,3,2,1,1,3591
27500000,2000,3,4,2,1,1,13750
13000000,2535,4,4,2,1,1,5128
3300000,950,2,2,2,1,1,3473
8100000,1420,2,2,1,1,1,5704
5200000,1000,2,2,1,1,1,5200
3500000,1230,2,2,4,1,1,2845
6900000,1484,3,2,2,1,1,4649
3500000,995,2,2,3,1,0,3517
9000000,1600,3,3,2,1,0,5625
13899999,2145,3,4,3,1,1,6480
7000000,985,2,2,2,1,1,7106
12500000,1300,2,2,2,1,0,9615
3400000,900,2,2,2,1,1,3777
4500000,720,2,2,3,1,1,6250
6200000,1000,2,2,2,1,1,6200
3200000,650,2,2,2,1,1,4923
6500000,1200,3,2,1,1,1,5416
9000000,1775,3,3,2,1,1,5070
7000000,1000,2,2,2,1,0,7000
3600000,1100,2,2,3,1,1,3272
5200000,1530,3,3,3,1,0,3398
4000000,950,2,2,1,1,1,4210
3700000,890,2,2,2,1,1,4157
2290000,522,2,2,2,1,1,4386
4200000,1000,2,2,1,1,0,4200
3200000,540,2,2,1,1,1,5925
11500000,1212,4,3,1,1,1,9488
5000000,1300,3,3,2,1,1,3846
4000000,1030,2,2,2,1,1,3883
4500000,960,2,2,1,1,1,4687
5800000,1200,2,2,2,1,1,4833
37500000,4000,4,3,1,1,0,9375
6500000,1850,3,2,4,1,1,3513
14000000,2175,3,3,2,1,0,6436
4000000,930,2,2,2,1,1,4301
7590000,1137,3,3,2,1,1,6675
10500000,1825,3,3,2,1,0,5753
5500000,1117,3,2,1,1,0,4923
7000000,1565,3,2,3,1,1,4472
4400000,650,2,2,1,1,0,6769
13700000,1642,3,3,2,1,0,8343
3500000,1035,2,2,3,1,1,3381
4500000,677,2,2,1,1,0,6646
4500000,1050,2,2,3,1,1,4285
12000000,1700,3,3,3,1,0,7058
3600000,1050,3,2,1,1,0,3428
5100000,945,2,2,2,1,1,5396
13500000,2250,3,3,2,1,1,6000
2500000,645,3,2,3,1,1,3875
5500000,1176,2,2,2,1,1,4676
5800000,1079,2,2,2,1,1,5375
5490000,1130,2,3,3,1,1,4858
6000000,1130,2,2,3,1,1,5309
4500000,1230,2,2,2,1,1,3658
6200000,1000,3,2,1,1,0,6200
3000000,885,2,2,2,1,1,3389
7800000,1295,2,2,4,1,1,6023
5300000,1275,3,3,3,1,1,4156
3000000,965,2,2,2,1,1,3108
9000000,1000,5,3,2,1,1,9000
6000000,900,2,2,2,1,1,6666
11000000,1500,3,3,2,1,1,7333
5500000,1050,2,2,2,1,1,5238
3500000,800,2,2,2,1,0,4375
5200000,1100,3,2,1,1,1,4727
8000000,1180,2,2,2,1,1,6779
9000000,1850,3,3,3,1,1,4864
2500000,610,2,2,2,1,1,4098
7100000,1295,2,2,4,1,1,5482
4000000,855,3,2,2,1,0,4678
3200000,663,2,2,1,1,1,4826
8500000,1745,3,3,2,1,1,4871
4000000,955,2,2,3,1,1,4188
6000000,1100,2,2,3,1,0,5454
2500000,630,2,2,1,1,1,3968
3000000,1070,2,2,3,1,1,2803
6000000,1345,2,2,2,1,0,4460
3600000,1005,2,2,1,1,1,3582
6000000,1700,3,2,2,1,1,3529
6300000,1500,5,10,2,1,0,4200
5000000,650,2,2,2,1,1,7692
16000000,2082,3,4,2,1,1,7684
6200000,1250,2,2,1,1,1,4960
4500000,1360,3,2,2,1,1,3308
14300000,2615,4,4,3,1,1,5468
5000000,1285,3,2,2,1,1,3891
4460000,1070,2,2,2,1,1,4168
7000000,900,4,3,1,1,0,7777
6800000,1480,3,2,4,1,1,4594
7500000,1825,3,3,4,1,1,4109
4000000,1102,3,2,2,1,1,3629
4300000,668,2,2,1,1,1,6437
6000000,1370,2,2,1,1,1,4379
9510000,1500,3,3,2,1,1,6340
4100000,1100,2,2,2,1,0,3727
8000000,1100,3,2,1,1,0,7272
7100000,1340,3,3,3,1,1,5298
3600000,980,2,2,2,1,1,3673
4600000,1340,3,2,2,1,0,3432
4600000,1080,2,2,2,1,0,4259
3500000,800,2,3,2,1,0,4375
4500000,1590,3,2,2,1,0,2830
12000000,1100,2,2,1,1,0,10909
4800000,1095,2,2,3,1,0,4383
8000000,1326,3,2,2,1,1,6033
2700000,700,2,2,1,1,1,3857
2000000,540,2,2,2,1,1,3703
2500000,565,2,2,2,1,1,4424
10000000,1822,3,3,3,1,1,5488
3500000,800,2,2,2,1,1,4375
7500000,1125,3,2,2,1,1,6666
6500000,1560,3,2,4,1,0,4166
3800000,1264,3,2,3,1,1,3006
4500000,1100,2,2,2,1,1,4090
8000000,1650,3,3,1,1,1,4848
3200000,900,2,2,2,1,0,3555
2500000,629,2,2,1,1,0,3974
11000000,1800,4,4,4,1,1,6111
10100000,1514,3,3,3,1,0,6671
5200000,900,3,2,1,1,0,5777
4200000,900,3,2,1,1,0,4666
10000000,1500,3,3,2,1,1,6666
6500000,1400,2,2,3,1,1,4642
4300000,1305,2,2,2,1,1,3295
3000000,850,2,2,1,1,1,3529
20000000,2336,4,4,2,1,0,8561
22000000,2800,3,4,1,1,1,7857
47500000,4500,5,8,4,1,1,10555
4800000,890,3,2,1,1,1,5393
2700000,950,2,2,2,1,1,2842
8800000,1930,3,3,3,1,1,4559
7100000,1190,2,2,3,1,1,5966
16000000,1900,3,3,1,1,1,8421
17500000,2445,4,3,4,1,1,7157
6800000,1240,2,2,2,1,1,5483
24000000,3025,6,7,2,1,0,7933
4000000,1300,3,3,3,1,1,3076
4300000,840,2,2,1,1,0,5119
16500000,1800,3,3,1,1,0,9166
15000000,1750,3,3,2,1,1,8571
30000000,4000,6,6,2,1,1,7500
8500000,1550,3,2,2,1,1,5483
3200000,800,2,2,2,1,1,4000
4600000,1250,3,3,4,1,1,3680
18700000,2051,4,4,3,1,1,9117
16500000,1550,3,3,3,1,0,10645
8500000,1422,2,2,2,1,0,5977
11000000,1880,3,3,3,1,1,5851
3500000,810,2,2,2,1,1,4320
4500000,810,3,3,2,1,1,5555
31500000,3100,3,4,3,1,1,10161
7200000,1340,3,3,3,1,1,5373
18000000,2000,4,3,3,1,1,9000
16500000,1650,4,4,4,1,1,10000
15000000,2463,3,2,3,1,1,6090
23900000,2250,3,3,2,1,0,10622
7000000,1280,2,2,2,1,0,5468
8500000,1685,3,4,2,1,1,5044
3900000,800,2,2,2,1,1,4875
16000000,2000,6,2,2,1,0,8000
3200000,965,2,2,2,1,1,3316
16000000,3375,4,5,3,1,1,4740
29900000,3500,5,5,2,1,0,8542
4850000,1340,3,2,3,1,0,3619
20500000,3400,4,4,2,1,1,6029
15100000,1750,4,3,2,1,1,8628
19500000,2600,4,4,2,1,1,7500
3000000,592,2,2,2,1,1,5067
2550000,840,2,2,2,1,1,3035
4900000,1525,3,2,2,1,1,3213
15000000,2264,4,4,2,1,1,6625
2700000,800,2,2,2,1,1,3375
3300000,750,2,2,2,1,0,4400
3700000,660,2,2,2,1,0,5606
3300000,645,2,2,2,1,0,5116
18400000,2045,3,3,2,1,1,8997
35000000,5200,5,9,2,1,1,6730
10000000,1900,3,3,4,1,0,5263
19500000,1250,3,2,1,1,1,15600
19000000,2710,4,4,2,1,1,7011
15500000,2150,3,3,2,1,1,7209
24000000,3700,4,4,2,1,1,6486
3000000,750,2,2,2,1,1,4000
10000000,1730,3,4,3,1,1,5780
3350000,995,2,2,4,1,1,3366
3500000,1055,2,2,2,1,0,3317
3800000,950,2,2,2,1,1,4000
26000000,2700,6,5,2,1,1,9629
17500000,2625,4,4,4,1,0,6666
10500000,1790,3,3,4,1,1,5865
3500000,825,2,2,2,1,0,4242
13799999,2400,4,4,2,1,0,5749
9500000,1283,2,2,2,1,1,7404
5200000,950,2,2,1,1,1,5473
27500000,2000,3,2,2,1,0,13750
23000000,3500,4,5,2,1,0,6571
2550000,650,2,2,2,1,0,3923
6500000,1465,3,2,2,1,0,4436
16500000,2550,3,4,3,1,1,6470
21500000,2714,3,4,3,1,1,7921
40000000,5000,4,4,3,1,1,8000
6300000,924,2,2,2,1,1,6818
45000000,7115,4,4,2,1,1,6324
18500000,2250,3,3,3,1,1,8222
12000000,1995,4,4,2,1,1,6015
5400000,1325,3,3,2,1,1,4075
17500000,2250,4,5,2,1,1,7777
19500000,3470,4,5,3,1,1,5619
5000000,1150,2,2,2,1,1,4347
17000000,2175,4,4,5,1,1,7816
20500000,1840,3,3,2,1,1,11141
36000000,3600,6,5,2,1,0,10000
2500000,750,2,2,2,1,1,3333
25000000,2880,3,3,3,1,0,8680
9000000,1000,2,2,2,1,0,9000
4250000,1114,2,2,2,1,1,3815
3500000,1045,2,2,2,1,0,3349
6500000,1400,3,2,2,1,0,4642
30000000,4644,4,4,3,1,0,6459
4500000,1425,2,2,3,1,1,3157
4000000,1114,2,2,3,1,1,3590
3600000,850,2,2,1,1,1,4235
7500000,1577,3,3,4,1,1,4755
3500000,900,2,2,2,1,1,3888
6000000,1100,3,2,2,1,1,5454
8100000,1192,2,2,3,1,1,6795
3400000,1075,2,2,2,1,1,3162
5200000,1010,2,2,2,1,1,5148
3900000,1050,3,2,2,1,1,3714
7500000,1900,3,3,2,1,1,3947
6500000,1110,2,2,2,1,1,5855
8000000,1578,3,2,4,1,1,5069
13500000,2250,5,3,2,1,1,6000
26000000,2800,4,5,4,1,1,9285
9000000,1365,3,2,3,1,0,6593
4000000,1350,3,2,2,1,0,2962
5100000,1225,2,2,2,1,1,4163
25000000,2700,4,5,2,1,1,9259
3100000,1050,2,2,2,1,1,2952
4800000,1000,2,2,1,1,0,4800
8600000,1342,3,2,3,1,1,6408
26000000,1800,3,3,2,1,0,14444
4000000,1106,2,2,3,1,1,3616
11500000,2147,4,3,4,1,1,5356
25500000,1800,3,4,2,1,1,14166
9000000,983,2,2,2,1,0,9155
7300000,1410,3,2,5,1,1,5177
5000000,875,2,2,2,1,1,5714
23000000,2105,3,3,2,1,1,10926
4800000,1190,3,2,3,1,0,4033
40000000,2772,3,3,4,1,0,14430
20000000,2500,3,3,3,1,1,8000
20500000,2360,3,4,3,1,1,8686
16000000,2400,4,3,2,1,1,6666
15000000,1700,3,3,2,1,1,8823
20000000,2400,3,3,3,1,1,8333
16000000,2428,4,5,3,1,1,6589
15000000,1405,3,3,2,1,0,10676
67500000,6285,5,7,7,1,1,10739
4000000,810,2,2,2,1,1,4938
3700000,1040,2,2,2,1,1,3557
12000000,1760,3,3,2,1,1,6818
7200000,1205,3,3,2,1,1,5975
3500000,980,3,2,2,1,0,3571
42500000,5400,8,8,2,1,0,7870
8500000,950,2,2,2,1,0,8947
6000000,1300,3,2,2,1,1,4615
45000000,6800,9,9,2,1,0,6617
3000000,970,2,2,2,1,1,3092
7500000,1660,3,2,2,1,1,4518
12500000,2112,3,2,2,1,0,5918
18500000,1430,3,3,2,1,1,12937
4800000,960,2,2,2,1,1,5000
2940000,933,2,2,2,1,1,3151
3800000,850,2,2,2,1,1,4470
24000000,2259,3,4,2,1,1,10624
4000000,900,2,2,2,1,1,4444
15500000,2000,3,4,3,1,1,7750
16500000,3000,4,3,2,1,1,5500
8700000,1490,3,3,1,1,1,5838
45000000,4230,5,4,2,1,1,10638
6500000,1140,2,2,4,1,1,5701
16000000,1800,3,3,1,1,0,8888
15000000,1200,3,3,1,1,0,12500
16500000,2390,3,4,3,1,1,6903
11000000,2080,3,4,4,1,1,5288
25000000,1700,3,3,3,1,1,14705
9400000,1450,3,2,2,1,0,6482
3600000,995,2,2,2,1,1,3618
11200000,1260,3,2,2,1,0,8888
5150000,1198,2,2,2,1,0,4298
31000000,3500,4,4,2,1,0,8857
41000000,4500,5,7,7,1,1,9111
16000000,2035,3,5,5,1,1,7862
6000000,1244,2,2,2,1,1,4823
5600000,1507,2,3,2,1,1,3715
8400000,1386,3,3,2,1,1,6060
3000000,851,2,2,2,1,0,3525
4500000,990,2,2,2,1,1,4545
7200000,504,3,3,2,1,0,14285
10700000,1478,2,2,3,1,1,7239
16500000,2000,3,3,6,1,1,8250
16000000,2366,3,4,4,1,0,6762
15000000,1500,3,3,2,1,1,10000
15000000,1727,3,3,2,1,1,8685
6000000,1480,3,2,2,1,1,4054
32500000,2700,5,5,3,1,1,12037
5100000,1200,2,2,2,1,1,4250
4200000,1110,2,2,2,1,1,3783
4300000,1000,2,2,1,1,1,4300
6500000,1701,3,2,3,1,1,3821
3600000,1144,2,2,3,1,1,3146
19900000,2845,4,6,5,1,1,6994
15500000,2450,3,3,5,1,1,6326
3400000,1185,2,2,2,1,1,2869
12000000,1350,3,3,1,1,1,8888
10000000,1150,3,2,2,1,0,8695
4700000,1510,3,3,2,1,1,3112
18500000,2000,4,3,2,1,1,9250
3600000,569,2,2,1,1,1,6326
5000000,1015,2,2,2,1,1,4926
20500000,2287,3,4,4,1,1,8963
20000000,2714,3,3,2,1,1,7369
15000000,3018,4,4,2,1,1,4970
18000000,2430,4,4,3,1,1,7407
3300000,720,2,2,1,1,1,4583
11000000,2200,4,4,2,1,0,5000
3070000,890,2,2,3,1,1,3449
7100000,1849,3,3,4,1,1,3839
20000000,1800,3,3,1,1,0,11111
3400000,935,2,2,3,1,0,3636
20000000,2300,3,3,2,1,0,8695
18500000,2500,4,5,3,1,0,7400
7500000,1150,2,2,3,1,1,6521
4400000,1400,3,3,2,1,1,3142
38000000,4690,4,4,4,1,0,8102
16500000,1600,4,2,1,1,0,10312
3600000,1125,2,2,2,1,1,3200
3300000,950,2,2,2,1,0,3473
15000000,1265,3,2,2,1,1,11857
6500000,1531,3,2,2,1,0,4245
3229999,1000,2,2,3,1,1,3229
13000000,1575,4,3,2,1,1,8253
4000000,950,2,2,2,1,1,4210
15000000,1890,4,4,4,1,0,7936
19600000,2600,4,4,2,1,1,7538
3500000,850,2,2,2,1,0,4117
5600000,1638,3,4,2,1,1,3418
8000000,1565,3,2,2,1,1,5111
7000000,1565,3,2,2,1,1,4472
3400000,975,2,2,2,1,1,3487
3000000,1100,2,2,2,1,1,2727
5440000,1400,3,2,2,1,1,3885
16000000,2300,3,3,2,1,1,6956
15500000,1755,3,2,3,1,1,8831
22500000,1450,3,3,3,1,0,15517
